2000, 7, 0, 0, 0, 0, 120000, 616, 1587, 1886
1000, 1, 0, 0, 0, 0, 60000, 88, 1595, 1658
1000, 1, 0, 0, 0, 0, 60000, 88, 1706, 1646
1000, 1, 0, 0, 0, 0, 60000, 88, 1890, 1683
1002, 3, 0, 0, 0, 0, 60084, 172, 1837, 1793
1000, 1, 0, 0, 0, 0, 60000, 88, 2506, 1741
1000, 1, 0, 0, 0, 0, 60000, 88, 1703, 1629
1000, 1, 0, 0, 0, 0, 60000, 88, 4109, 2152
1000, 1, 0, 0, 0, 0, 60000, 88, 3553, 1744
1000, 1, 0, 0, 0, 0, 60000, 88, 2369, 1817
1000, 1, 0, 0, 0, 0, 60000, 88, 1521, 1577
1000, 1, 0, 0, 0, 0, 60000, 88, 1564, 1589
1000, 1, 0, 0, 0, 0, 60000, 88, 1622, 1658
1000, 1, 0, 0, 0, 0, 60000, 88, 1883, 1767
1000, 1, 0, 0, 0, 0, 60000, 88, 1800, 1718
1000, 1, 0, 0, 0, 0, 60000, 88, 2479, 1758
1000, 1, 0, 0, 0, 0, 60000, 88, 1960, 1644
1000, 1, 0, 0, 0, 0, 60000, 88, 7118, 2706
1000, 1, 0, 0, 0, 0, 60000, 88, 1961, 1715
1000, 1, 0, 0, 0, 0, 60000, 88, 1864, 1747
1000, 1, 0, 0, 0, 0, 60000, 88, 1560, 1627
1000, 1, 0, 0, 0, 0, 60000, 88, 1607, 1630
1000, 1, 0, 0, 0, 0, 60000, 88, 1720, 1693
1000, 1, 0, 0, 0, 0, 60000, 88, 1957, 1743
1000, 1, 0, 0, 0, 0, 60000, 88, 2559, 1706
1000, 1, 0, 0, 0, 0, 60000, 88, 2363, 1829
1001, 2, 0, 0, 0, 0, 60042, 130, 1780, 1558
1000, 1, 0, 0, 0, 0, 60000, 88, 6819, 2454
1000, 1, 0, 0, 0, 0, 60000, 88, 1881, 1829
1000, 1, 0, 0, 0, 0, 60000, 88, 1872, 1763
1000, 1, 0, 0, 0, 0, 60000, 88, 1592, 1677
1000, 1, 0, 0, 0, 0, 60000, 88, 1741, 1636
1000, 1, 0, 0, 0, 0, 60000, 88, 1921, 1783
1000, 1, 0, 0, 0, 0, 60000, 88, 2075, 1830
1000, 1, 0, 0, 0, 0, 60000, 88, 2727, 1909
1000, 1, 0, 0, 0, 0, 60000, 88, 1592, 1638
1000, 1, 0, 0, 0, 0, 60000, 88, 2081, 1730
1000, 1, 0, 0, 0, 0, 60000, 88, 6767, 3090
1000, 1, 0, 0, 0, 0, 60000, 88, 2620, 1825
1000, 1, 0, 0, 0, 0, 60000, 88, 1710, 1668
1000, 1, 0, 0, 0, 0, 60000, 88, 1859, 1712
1000, 1, 0, 0, 0, 0, 60000, 88, 1651, 1647
1000, 1, 0, 0, 0, 0, 60000, 88, 2237, 1800
1001, 2, 0, 0, 0, 0, 60042, 130, 1863, 1719
1000, 1, 0, 0, 0, 0, 60000, 88, 2782, 1866
1000, 1, 0, 0, 0, 0, 60000, 88, 1635, 1643
1000, 1, 0, 0, 0, 0, 60000, 88, 6341, 2169
1001, 2, 0, 0, 0, 0, 60042, 130, 1882, 1686
1000, 1, 0, 0, 0, 0, 60000, 88, 2173, 1829
1000, 1, 0, 0, 0, 0, 60000, 88, 1938, 1726
1000, 1, 0, 0, 0, 0, 60000, 88, 1686, 1648
1000, 1, 0, 0, 0, 0, 60000, 88, 1822, 1691
1000, 1, 0, 0, 0, 0, 60000, 88, 1749, 1647
1000, 1, 0, 0, 0, 0, 60000, 88, 2532, 1754
1000, 1, 0, 0, 0, 0, 60000, 88, 2545, 1825
1000, 1, 0, 0, 0, 0, 60000, 88, 1954, 1718
1000, 1, 0, 0, 0, 0, 60000, 88, 7192, 2495
1000, 1, 0, 0, 0, 0, 60000, 88, 1845, 1760
1000, 1, 0, 0, 0, 0, 60000, 88, 2027, 1798
1000, 1, 0, 0, 0, 0, 60000, 88, 1755, 1740
1000, 1, 0, 0, 0, 0, 60000, 88, 1890, 1767
1000, 1, 0, 0, 0, 0, 60000, 88, 1826, 1634
1000, 1, 0, 0, 0, 0, 60000, 88, 2006, 1833
1000, 1, 0, 0, 0, 0, 60000, 88, 1618, 1591
1000, 1, 0, 0, 0, 0, 60000, 88, 2557, 1791
1000, 1, 0, 0, 0, 0, 60000, 88, 1947, 1683
1000, 1, 0, 0, 0, 0, 60000, 88, 6845, 2435
1000, 1, 0, 0, 0, 0, 60000, 88, 1876, 1820
1000, 1, 0, 0, 0, 0, 60000, 88, 2449, 1778
1001, 2, 0, 0, 0, 0, 60042, 130, 1598, 1652
1000, 1, 0, 0, 0, 0, 60000, 88, 1713, 1721
1000, 1, 0, 0, 0, 0, 60000, 88, 2011, 1708
1000, 1, 0, 0, 0, 0, 60000, 88, 1877, 1786
1000, 1, 0, 0, 0, 0, 60000, 88, 1624, 1616
1000, 1, 0, 0, 0, 0, 60000, 88, 1963, 1681
1000, 1, 0, 0, 0, 0, 60000, 88, 1799, 1633
1000, 1, 0, 0, 0, 0, 60000, 88, 6614, 2438
1000, 1, 0, 0, 0, 0, 60000, 88, 2042, 2582
1000, 1, 0, 0, 0, 0, 60000, 88, 1629, 1610
1000, 1, 0, 0, 0, 0, 60000, 88, 1862, 1656
1000, 1, 0, 0, 0, 0, 60000, 88, 1872, 1731
1000, 1, 0, 0, 0, 0, 60000, 88, 2001, 1730
1001, 2, 0, 0, 0, 0, 60042, 130, 2758, 1872
1000, 1, 0, 0, 0, 0, 60000, 88, 2252, 1722
1000, 1, 0, 0, 0, 0, 60000, 88, 1579, 1645
1000, 1, 0, 0, 0, 0, 60000, 88, 4229, 1901
1000, 1, 0, 0, 0, 0, 60000, 88, 3579, 1777
1000, 1, 0, 0, 0, 0, 60000, 88, 2029, 1784
1000, 1, 0, 0, 0, 0, 60000, 88, 1680, 1631
1000, 1, 0, 0, 0, 0, 60000, 88, 1828, 1642
