7, 153364, 0, 0, 0, 0, 88, 9227880, 2308, 154739
1, 154238, 0, 0, 0, 0, 88, 9255240, 2465, 155022
1, 153751, 0, 0, 0, 0, 88, 9223800, 2191, 154441
1, 152835, 0, 0, 0, 0, 88, 9170760, 1997, 153526
1, 153612, 0, 0, 0, 0, 88, 9218700, 3242, 154739
2, 155311, 0, 0, 0, 0, 130, 9321822, 2721, 156253
1, 154486, 0, 0, 0, 0, 88, 9271560, 2137, 155322
1, 153740, 0, 0, 0, 0, 88, 9224760, 1967, 154437
1, 154433, 0, 0, 0, 0, 88, 9269040, 8339, 156188
1, 154737, 0, 0, 0, 0, 88, 9286740, 2276, 155662
1, 154918, 0, 0, 0, 0, 88, 9301260, 2052, 155698
1, 154980, 0, 0, 0, 0, 88, 9301740, 2310, 155876
1, 154886, 0, 0, 0, 0, 88, 9294000, 2004, 155597
1, 154333, 0, 0, 0, 0, 88, 9260400, 3225, 155317
1, 154545, 0, 0, 0, 0, 88, 9273840, 2255, 155312
1, 154755, 0, 0, 0, 0, 88, 9284040, 2573, 155569
1, 154853, 0, 0, 0, 0, 88, 9292020, 1816, 155578
1, 152608, 0, 0, 0, 0, 88, 9154020, 2309, 153398
1, 153225, 0, 0, 0, 0, 88, 9190080, 7646, 154785
1, 154537, 0, 0, 0, 0, 88, 9271200, 3296, 155472
1, 154483, 0, 0, 0, 0, 88, 9270000, 1990, 155289
1, 154478, 0, 0, 0, 0, 88, 9270420, 2799, 155405
1, 154790, 0, 0, 0, 0, 88, 9287760, 2137, 155558
1, 154146, 0, 0, 0, 0, 88, 9247740, 3123, 155244
1, 153900, 0, 0, 0, 0, 88, 9235260, 2036, 154732
1, 154049, 0, 0, 0, 0, 88, 9244860, 2493, 154971
1, 154314, 0, 0, 0, 0, 88, 9260880, 2058, 155052
1, 154282, 0, 0, 0, 0, 88, 9260640, 8395, 155850
1, 154597, 0, 0, 0, 0, 88, 9277860, 2866, 155598
1, 154887, 0, 0, 0, 0, 88, 9292500, 2278, 155648
1, 155256, 0, 0, 0, 0, 88, 9317280, 2473, 156088
1, 155187, 0, 0, 0, 0, 88, 9314220, 1899, 155882
1, 154803, 0, 0, 0, 0, 88, 9294060, 2148, 155717
1, 154895, 0, 0, 0, 0, 88, 9296280, 3093, 155853
1, 154867, 0, 0, 0, 0, 88, 9293400, 2571, 155744
1, 154674, 0, 0, 0, 0, 88, 9282240, 2050, 155380
2, 154616, 0, 0, 0, 0, 130, 9279042, 2420, 155557
1, 154741, 0, 0, 0, 0, 88, 9284940, 8500, 156275
1, 154938, 0, 0, 0, 0, 176, 9298500, 2634, 155819
1, 154998, 0, 0, 0, 0, 88, 9299640, 2990, 155879
1, 155273, 0, 0, 0, 0, 88, 9318240, 2054, 156039
1, 155539, 0, 0, 0, 0, 88, 9333240, 2122, 156289
1, 154859, 0, 0, 0, 0, 88, 9293100, 2539, 155769
1, 154829, 0, 0, 0, 0, 88, 9292320, 3489, 155785
1, 154932, 0, 0, 0, 0, 88, 9297900, 2248, 155767
1, 154442, 0, 0, 0, 0, 88, 9267120, 2165, 155224
1, 154905, 0, 0, 0, 0, 88, 9295320, 2488, 155864
1, 154539, 0, 0, 0, 0, 88, 9273240, 8064, 156383
1, 154452, 0, 0, 0, 0, 88, 9265200, 2356, 155373
1, 154421, 0, 0, 0, 0, 88, 9265320, 2758, 155327
1, 155322, 0, 0, 0, 0, 88, 9322200, 2441, 156196
1, 155371, 0, 0, 0, 0, 88, 9323580, 1941, 156040
1, 155134, 0, 0, 0, 0, 88, 9310560, 2840, 156183
1, 155290, 0, 0, 0, 0, 88, 9319260, 2436, 156215
1, 155324, 0, 0, 0, 0, 88, 9323640, 2271, 156193
1, 155223, 0, 0, 0, 0, 88, 9314100, 2144, 156012
1, 154827, 0, 0, 0, 0, 88, 9291420, 2218, 155651
1, 154734, 0, 0, 0, 0, 88, 9283680, 8218, 156248
1, 154785, 0, 0, 0, 0, 88, 9286740, 2521, 155623
1, 154817, 0, 0, 0, 0, 88, 9290460, 1896, 155450
1, 155112, 0, 0, 0, 0, 88, 9308820, 2392, 155884
1, 154872, 0, 0, 0, 0, 88, 9291600, 1911, 155516
1, 154846, 0, 0, 0, 0, 88, 9292260, 3332, 155784
1, 155215, 0, 0, 0, 0, 88, 9314700, 2952, 156162
1, 155141, 0, 0, 0, 0, 88, 9311400, 2306, 155990
1, 155735, 0, 0, 0, 0, 88, 9345420, 2037, 156512
1, 155094, 0, 0, 0, 0, 88, 9305520, 7303, 156619
1, 154734, 0, 0, 0, 0, 88, 9286560, 3435, 155826
2, 154637, 0, 0, 0, 0, 130, 9280302, 2787, 155752
1, 154668, 0, 0, 0, 0, 88, 9281040, 1801, 155277
1, 155023, 0, 0, 0, 0, 88, 9303600, 2204, 155871
1, 154755, 0, 0, 0, 0, 88, 9288660, 2794, 155720
1, 155236, 0, 0, 0, 0, 88, 9315240, 3786, 156236
1, 155024, 0, 0, 0, 0, 88, 9301200, 2308, 155752
1, 155121, 0, 0, 0, 0, 88, 9307140, 2447, 155962
1, 155174, 0, 0, 0, 0, 88, 9312540, 3123, 156229
1, 154907, 0, 0, 0, 0, 88, 9296220, 7351, 156504
1, 155483, 0, 0, 0, 0, 88, 9330000, 2661, 156401
1, 155190, 0, 0, 0, 0, 88, 9312540, 3708, 156310
1, 155126, 0, 0, 0, 0, 88, 9309240, 2139, 155990
1, 155057, 0, 0, 0, 0, 88, 9304440, 2041, 155820
1, 155136, 0, 0, 0, 0, 88, 9313320, 2246, 155999
1, 154283, 0, 0, 0, 0, 88, 9259800, 3493, 155433
1, 155068, 0, 0, 0, 0, 88, 9307920, 2273, 155933
1, 154866, 0, 0, 0, 0, 88, 9294480, 2118, 155711
1, 154910, 0, 0, 0, 0, 88, 9293880, 2263, 155496
1, 155394, 0, 0, 0, 0, 88, 9328140, 8077, 157208
1, 155478, 0, 0, 0, 0, 88, 9329700, 2551, 156450
1, 155527, 0, 0, 0, 0, 88, 9332820, 1765, 156177
1, 155197, 0, 0, 0, 0, 88, 9310860, 1854, 155769
