101349, 7, 0, 0, 0, 0, 6116220, 88, 2264, 102860
102031, 1, 0, 0, 0, 0, 6122220, 88, 1800, 102761
102108, 1, 0, 0, 0, 0, 6130260, 88, 7545, 103805
102025, 1, 0, 0, 0, 0, 6122880, 88, 2165, 102775
101683, 1, 0, 0, 0, 0, 6105720, 88, 2423, 102645
102454, 3, 0, 0, 0, 0, 6150804, 172, 3049, 103343
102061, 1, 0, 0, 0, 0, 6127500, 88, 2518, 102962
101515, 1, 0, 0, 0, 0, 6092040, 88, 1994, 102272
102472, 1, 0, 0, 0, 0, 6152940, 88, 2258, 103430
101977, 1, 0, 0, 0, 0, 6120420, 88, 2708, 103016
101905, 1, 0, 0, 0, 0, 6116100, 88, 2133, 102766
102141, 1, 0, 0, 0, 0, 6130020, 88, 2227, 103009
101380, 1, 0, 0, 0, 0, 6084300, 88, 7194, 102706
102609, 1, 0, 0, 0, 0, 6161340, 88, 2270, 103609
101806, 1, 0, 0, 0, 0, 6110940, 88, 1693, 102562
101667, 1, 0, 0, 0, 0, 6101880, 88, 3199, 102569
102361, 1, 0, 0, 0, 0, 6145020, 88, 2285, 103065
102187, 1, 0, 0, 0, 0, 6134700, 88, 3173, 103146
101992, 1, 0, 0, 0, 0, 6122760, 88, 2857, 103027
101993, 1, 0, 0, 0, 0, 6121800, 88, 2196, 102821
101726, 1, 0, 0, 0, 0, 6104580, 88, 2290, 102527
102201, 1, 0, 0, 0, 0, 6134220, 88, 2624, 103089
105076, 1, 0, 0, 0, 0, 6310200, 88, 5981, 102757
102357, 1, 0, 0, 0, 0, 6142680, 88, 3184, 103413
101520, 1, 0, 0, 0, 0, 6092340, 88, 1711, 101484
100000, 1, 0, 0, 0, 0, 6000000, 88, 2726, 100821
100000, 1, 0, 0, 0, 0, 6000000, 88, 2115, 100693
100001, 2, 0, 0, 0, 0, 6000042, 130, 2020, 100705
100000, 1, 0, 0, 0, 0, 6000000, 88, 2016, 100802
100001, 2, 0, 0, 0, 0, 6000042, 130, 2086, 100722
100000, 1, 0, 0, 0, 0, 6000000, 88, 1722, 100596
100000, 1, 0, 0, 0, 0, 6000000, 88, 7499, 101493
100000, 1, 0, 0, 0, 0, 6000000, 88, 2446, 100824
100000, 1, 0, 0, 0, 0, 6000000, 88, 2069, 100825
100000, 1, 0, 0, 0, 0, 6000000, 88, 2020, 100789
100000, 1, 0, 0, 0, 0, 6000000, 88, 2555, 100791
100000, 1, 0, 0, 0, 0, 6000000, 88, 2077, 100730
100000, 1, 0, 0, 0, 0, 6000000, 88, 2744, 100852
100493, 2, 0, 0, 0, 0, 6063300, 176, 2969, 102865
101837, 1, 0, 0, 0, 0, 6111240, 88, 2900, 102675
102064, 1, 0, 0, 0, 0, 6125940, 88, 1919, 102850
101971, 1, 0, 0, 0, 0, 6121380, 88, 8326, 103671
101996, 1, 0, 0, 0, 0, 6120900, 88, 3076, 102889
102032, 1, 0, 0, 0, 0, 6124200, 88, 2116, 102861
102036, 1, 0, 0, 0, 0, 6126480, 88, 2797, 102919
101906, 1, 0, 0, 0, 0, 6116100, 88, 2312, 102679
102012, 1, 0, 0, 0, 0, 6122460, 88, 2423, 102790
101755, 1, 0, 0, 0, 0, 6108300, 88, 2217, 102618
102128, 1, 0, 0, 0, 0, 6130140, 88, 2119, 103174
102008, 1, 0, 0, 0, 0, 6125580, 88, 2065, 102955
101959, 1, 0, 0, 0, 0, 6125880, 88, 2059, 102916
102158, 2, 0, 0, 0, 0, 6130542, 130, 7571, 103666
102428, 1, 0, 0, 0, 0, 6148800, 88, 2304, 103330
102030, 2, 0, 0, 0, 0, 6123222, 130, 2534, 102903
101883, 1, 0, 0, 0, 0, 6115320, 88, 2531, 102780
102315, 1, 0, 0, 0, 0, 6138060, 88, 1796, 102932
101693, 1, 0, 0, 0, 0, 6103320, 88, 2600, 102537
102067, 1, 0, 0, 0, 0, 6129540, 88, 2697, 103214
100410, 1, 0, 0, 0, 0, 6024480, 88, 2015, 101218
102360, 1, 0, 0, 0, 0, 6144420, 88, 2518, 103283
102885, 1, 0, 0, 0, 0, 6172680, 88, 3222, 110333
102403, 1, 0, 0, 0, 0, 6143400, 88, 5229, 103429
100752, 1, 0, 0, 0, 0, 6010980, 88, 2277, 100786
100000, 1, 0, 0, 0, 0, 6000000, 88, 1799, 100651
100000, 1, 0, 0, 0, 0, 6000000, 88, 2686, 100788
100000, 1, 0, 0, 0, 0, 6000000, 88, 2001, 100753
100000, 1, 0, 0, 0, 0, 6000000, 88, 2079, 100739
100000, 1, 0, 0, 0, 0, 6000000, 88, 2688, 100939
100000, 1, 0, 0, 0, 0, 6000000, 88, 1832, 100667
100000, 1, 0, 0, 0, 0, 6000000, 88, 1979, 100801
100000, 1, 0, 0, 0, 0, 6000000, 88, 7356, 101500
100000, 1, 0, 0, 0, 0, 6000000, 88, 2074, 100681
100000, 1, 0, 0, 0, 0, 6000000, 88, 2354, 100942
100000, 1, 0, 0, 0, 0, 6000000, 88, 1856, 100656
100000, 1, 0, 0, 0, 0, 6000000, 88, 2847, 100869
100000, 1, 0, 0, 0, 0, 6000000, 88, 2934, 100818
101664, 2, 0, 0, 0, 0, 6121020, 88, 2953, 102889
102113, 1, 0, 0, 0, 0, 6128760, 88, 2294, 102917
102034, 1, 0, 0, 0, 0, 6122760, 88, 2009, 102853
101958, 1, 0, 0, 0, 0, 6120660, 88, 2219, 102820
101980, 1, 0, 0, 0, 0, 6120420, 88, 7710, 103699
101981, 1, 0, 0, 0, 0, 6120960, 88, 3029, 102971
102045, 1, 0, 0, 0, 0, 6124380, 88, 2952, 103058
102001, 1, 0, 0, 0, 0, 6118560, 88, 2858, 102729
102050, 1, 0, 0, 0, 0, 6123180, 88, 1988, 102771
101244, 1, 0, 0, 0, 0, 6077400, 88, 2430, 102048
102552, 1, 0, 0, 0, 0, 6155880, 88, 2093, 103349
102290, 1, 0, 0, 0, 0, 6138300, 88, 2108, 103057
101132, 1, 0, 0, 0, 0, 6066960, 88, 1863, 101816
103066, 1, 0, 0, 0, 0, 6187680, 88, 2596, 103966
100851, 1, 0, 0, 0, 0, 6051780, 88, 7905, 102395
102905, 1, 0, 0, 0, 0, 6176040, 88, 2708, 103875
101118, 1, 0, 0, 0, 0, 6068520, 88, 1627, 101829
102045, 1, 0, 0, 0, 0, 6124620, 88, 3090, 102937
102629, 1, 0, 0, 0, 0, 6161940, 88, 1891, 103437
101800, 1, 0, 0, 0, 0, 6109500, 88, 2193, 102613
101802, 1, 0, 0, 0, 0, 6109740, 88, 2630, 102680
100710, 1, 0, 0, 0, 0, 6044640, 88, 2440, 101586
102180, 1, 0, 0, 0, 0, 6133500, 88, 2094, 102949
